Time;User Path;Parent;Element;Elements/s;Average duration;Minimum duration;Maximum duration;Average TTFB;Minimum TTFB;Maximum TTFB;Errors;Errors/s;Median duration;UserLoad
1000;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_Homepage_Ex";0.8;0.004;0.002;0.004;0.002;0.001;0.002;0.0;0.0;0.0;200.0
1000;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T04_IMEI_AfterComptibilty";1.4;0.283;0.251;0.368;0.163;0.133;0.251;0.0;0.0;0.0;200.0
1000;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T06_Addtobag_Continue";0.8;0.015;0.009;0.029;0.013;0.007;0.028;0.0;0.0;0.0;200.0
1000;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T11_keepurnumber";0.8;1.014;0.931;1.091;1.014;0.931;1.09;0.0;0.0;1.0;200.0
1000;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T05_Compatible_CT";0.6;0.12;0.119;0.121;0.012;0.011;0.013;0.0;0.0;0.0;200.0
1000;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T08_Createacct";1.0;3.585;3.074;4.233;0.175;0.085;0.286;0.0;0.0;3.0;200.0
1000;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T10_AccountDetails";1.0;2.927;2.647;3.494;0.031;0.03;0.032;0.0;0.0;2.0;200.0
1000;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T02_ShopPage";0.8;0.874;0.709;1.028;0.015;0.007;0.038;0.0;0.0;0.0;200.0
1000;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T11_AccountDetails";1.4;1.986;1.889;2.105;1.985;1.888;2.105;0.0;0.0;1.0;200.0
1000;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T01_HomePage";0.6;0.299;0.279;0.313;0.007;0.007;0.007;0.0;0.0;0.0;200.0
1000;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T01_Launch";1.0;0.057;0.051;0.067;0.032;0.028;0.038;0.0;0.0;0.0;200.0
1000;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T03_SelectPhone";1.0;0.058;0.049;0.082;0.056;0.046;0.08;0.0;0.0;0.0;200.0
1000;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T10_Address_next";0.6;9.469;9.365;9.573;9.468;9.365;9.572;0.0;0.0;9.0;200.0
1000;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T08_Address_next";0.6;8.148;5.639;9.812;0.031;0.03;0.031;0.0;0.0;8.0;200.0
1000;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T06_Summary_CT";0.6;0.009;0.008;0.01;0.008;0.007;0.008;0.0;0.0;0.0;200.0
1000;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T04_ProductDetails_protect";1.0;0.274;0.243;0.306;0.01;0.007;0.011;0.0;0.0;0.0;200.0
1000;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T06_AddtoBag";0.6;0.335;0.325;0.352;0.334;0.324;0.351;0.0;0.0;0.0;200.0
1000;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T10_keepurnumber";1.4;0.688;0.641;0.807;0.688;0.64;0.807;0.0;0.0;0.0;200.0
1000;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T12_AccountDetails";0.2;2.425;2.425;2.425;2.425;2.425;2.425;0.0;0.0;2.0;200.0
1000;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T02_ServiceOnly";0.4;0.515;0.503;0.527;0.017;0.017;0.017;0.0;0.0;0.0;200.0
1000;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T03_IMEI";1.6;0.324;0.305;0.429;0.013;0.011;0.016;0.0;0.0;0.0;200.0
1000;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T04_ProductDetails";1.0;0.021;0.016;0.024;0.002;0.001;0.003;0.0;0.0;0.0;200.0
1000;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T07_Createacct";0.6;8.852;8.369;9.662;0.002;0.001;0.002;0.0;0.0;8.0;200.0
1000;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T02_Plan";0.8;0.206;0.199;0.213;0.011;0.007;0.018;0.0;0.0;0.0;200.0
1000;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T13_Signout";0.4;0.593;0.503;0.682;0.011;0.011;0.012;0.0;0.0;0.0;200.0
1000;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T11_Onyourway";0.4;0.492;0.472;0.513;0.03;0.03;0.031;0.0;0.0;0.0;200.0
1000;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T08_Address_next";0.6;0.967;0.884;1.078;0.959;0.876;1.069;0.0;0.0;0.0;200.0
1000;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T05_Addtobag";1.0;0.443;0.407;0.472;0.012;0.012;0.013;0.0;0.0;0.0;200.0
1000;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T07_CreateAcct2_SwitchtoVisible";0.8;4.616;3.808;5.98;0.031;0.03;0.032;0.0;0.0;4.0;200.0
1000;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T11_Protin_AccountDetails";0.8;2.747;2.32;3.432;2.745;2.319;3.431;0.0;0.0;2.0;200.0
1000;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T09_CreateAcct2_SwitchtoVisible";2.0;4.431;3.777;6.486;4.431;3.776;6.486;0.0;0.0;4.0;200.0
1000;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T09_ConfirmAddress";1.6;7.335;1.987;11.206;6.574;1.525;10.437;0.0;0.0;7.0;200.0
1000;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T12_Onyourway";0.4;0.601;0.57;0.631;0.02;0.007;0.033;0.0;0.0;0.0;200.0
1010;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T04_CheckIMEI";0.8;0.323;0.301;0.363;0.018;0.009;0.026;0.0;0.0;0.0;200.0
1010;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T10_keepurnumber";0.6;0.272;0.265;0.279;0.272;0.265;0.279;0.0;0.0;0.0;200.0
1010;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T03_Bringyourown";0.8;0.281;0.232;0.312;0.011;0.006;0.025;0.0;0.0;0.0;200.0
1010;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T09_keepurnumber";0.6;1.117;1.077;1.148;0.031;0.03;0.032;0.0;0.0;1.0;200.0
1010;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T01_HomePage";0.6;0.321;0.299;0.333;0.016;0.006;0.033;0.0;0.0;0.0;200.0
1010;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T02_ShopService";1.0;0.27;0.249;0.313;0.012;0.01;0.013;0.0;0.0;0.0;200.0
1010;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T08_AddressNext";1.2;0.848;0.098;1.05;0.82;0.083;1.035;0.0;0.0;0.0;200.0
1010;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T06_CreateAccount";0.6;4.511;4.011;5.093;0.03;0.029;0.032;0.0;0.0;4.0;200.0
1010;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T07_CreateAccount";1.0;8.232;7.558;8.999;0.002;0.001;0.002;0.0;0.0;8.0;200.0
1010;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T05_Summary_CT";1.4;0.125;0.121;0.128;0.03;0.03;0.031;0.0;0.0;0.0;200.0
1010;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T09_Address_verification";0.6;9.33;8.997;9.651;8.975;8.649;9.305;0.0;0.0;9.0;200.0
1010;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_Homepage_Ex";0.6;0.003;0.002;0.004;0.001;0.001;0.002;0.0;0.0;0.0;200.0
1010;-;-;"<all transactions>";41.2;2.118;0.002;10.692;0.989;0.001;10.691;0.0;0.0;2.0;200.0
1010;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T12_Onyourway";1.6;0.256;0.215;0.297;0.015;0.006;0.028;0.0;0.0;0.0;200.0
1010;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T13_Signout";0.2;1.01;1.01;1.01;0.008;0.008;0.008;0.0;0.0;1.0;200.0
1010;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T01_Launch";0.6;0.06;0.059;0.061;0.035;0.033;0.036;0.0;0.0;0.0;200.0
1010;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T05_Protect";1.0;0.302;0.262;0.341;0.302;0.262;0.341;0.0;0.0;0.0;200.0
1010;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T03_SelectPhone";1.0;0.479;0.387;0.593;0.011;0.007;0.024;0.0;0.0;0.0;200.0
1010;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T13_Onyourway";0.2;0.569;0.569;0.569;0.407;0.407;0.407;0.0;0.0;0.0;200.0
1010;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_Homepage_Ex";0.6;0.003;0.002;0.003;0.001;0.001;0.002;0.0;0.0;0.0;200.0
1010;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T04_IMEI_AfterComptibilty";1.4;0.268;0.244;0.373;0.149;0.123;0.254;0.0;0.0;0.0;200.0
1010;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T06_Addtobag_Continue";1.0;0.022;0.01;0.035;0.02;0.009;0.033;0.0;0.0;0.0;200.0
1010;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T11_keepurnumber";1.0;0.959;0.875;1.02;0.959;0.875;1.02;0.0;0.0;0.0;200.0
1010;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T05_Compatible_CT";1.0;0.129;0.116;0.141;0.013;0.011;0.016;0.0;0.0;0.0;200.0
1010;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T08_Createacct";0.8;3.492;3.274;3.759;0.191;0.101;0.256;0.0;0.0;3.0;200.0
1010;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T10_AccountDetails";0.6;2.938;2.656;3.315;0.03;0.03;0.031;0.0;0.0;2.0;200.0
1010;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T02_ShopPage";0.6;0.852;0.82;0.9;0.024;0.008;0.034;0.0;0.0;0.0;200.0
1010;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T11_AccountDetails";1.2;1.99;1.889;2.093;1.99;1.888;2.093;0.0;0.0;1.0;200.0
1010;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T01_HomePage";0.2;0.355;0.355;0.355;0.007;0.007;0.007;0.0;0.0;0.0;200.0
1010;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T01_Launch";0.4;0.065;0.053;0.077;0.04;0.029;0.05;0.0;0.0;0.0;200.0
1010;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T03_SelectPhone";0.2;0.054;0.054;0.054;0.052;0.052;0.052;0.0;0.0;0.0;200.0
1010;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T10_Address_next";1.6;8.61;4.923;10.692;8.609;4.922;10.691;0.0;0.0;8.0;200.0
1010;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T08_Address_next";1.0;8.919;5.936;10.382;0.031;0.03;0.032;0.0;0.0;8.0;200.0
1010;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T06_Summary_CT";0.6;0.015;0.009;0.028;0.013;0.007;0.026;0.0;0.0;0.0;200.0
1010;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T04_ProductDetails_protect";0.2;0.29;0.29;0.29;0.01;0.01;0.01;0.0;0.0;0.0;200.0
1010;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T06_AddtoBag";0.8;0.319;0.297;0.343;0.318;0.296;0.341;0.0;0.0;0.0;200.0
1010;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T10_keepurnumber";0.6;0.814;0.63;0.97;0.814;0.63;0.97;0.0;0.0;0.0;200.0
1010;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T12_AccountDetails";1.0;2.54;2.322;2.656;2.54;2.321;2.656;0.0;0.0;2.0;200.0
1010;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T02_ServiceOnly";0.6;0.536;0.512;0.563;0.015;0.014;0.017;0.0;0.0;0.0;200.0
1010;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T03_IMEI";0.4;0.367;0.302;0.432;0.015;0.013;0.016;0.0;0.0;0.0;200.0
1010;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T04_ProductDetails";1.0;0.019;0.017;0.023;0.002;0.002;0.002;0.0;0.0;0.0;200.0
1010;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T07_Createacct";1.2;8.239;7.414;9.351;0.002;0.001;0.003;0.0;0.0;8.0;200.0
1010;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T02_Plan";0.6;0.205;0.196;0.222;0.014;0.007;0.027;0.0;0.0;0.0;200.0
1010;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T13_Signout";0.6;0.692;0.59;0.747;0.013;0.011;0.016;0.0;0.0;0.0;200.0
1010;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T11_Onyourway";0.6;0.507;0.495;0.514;0.031;0.03;0.032;0.0;0.0;0.0;200.0
1010;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T08_Address_next";1.2;1.081;0.923;1.57;1.064;0.915;1.546;0.0;0.0;1.0;200.0
1010;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T05_Addtobag";1.0;0.414;0.372;0.439;0.011;0.011;0.012;0.0;0.0;0.0;200.0
1010;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T07_CreateAcct2_SwitchtoVisible";1.4;4.327;3.88;5.867;0.031;0.03;0.032;0.0;0.0;4.0;200.0
1010;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T11_Protin_AccountDetails";1.0;2.494;2.37;2.764;2.494;2.369;2.763;0.0;0.0;2.0;200.0
1010;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T09_CreateAcct2_SwitchtoVisible";1.2;4.93;3.977;6.475;4.93;3.976;6.475;0.0;0.0;4.0;200.0
1010;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T09_ConfirmAddress";0.4;8.051;6.157;9.945;7.317;5.387;9.247;0.0;0.0;8.0;200.0
1010;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T12_Onyourway";0.8;0.612;0.567;0.645;0.017;0.007;0.027;0.0;0.0;0.0;200.0
1020;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T04_CheckIMEI";0.8;0.346;0.274;0.391;0.013;0.006;0.032;0.0;0.0;0.0;200.0
1020;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T10_keepurnumber";0.8;0.265;0.254;0.276;0.265;0.254;0.276;0.0;0.0;0.0;200.0
1020;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T03_Bringyourown";0.4;0.224;0.217;0.23;0.006;0.006;0.007;0.0;0.0;0.0;200.0
1020;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T09_keepurnumber";1.2;1.167;1.097;1.279;0.03;0.03;0.031;0.0;0.0;1.0;200.0
1020;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T01_HomePage";0.8;0.336;0.327;0.341;0.017;0.006;0.028;0.0;0.0;0.0;200.0
1020;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T02_ShopService";0.6;0.27;0.262;0.275;0.011;0.01;0.012;0.0;0.0;0.0;200.0
1020;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T08_AddressNext";0.8;0.936;0.921;0.952;0.922;0.91;0.936;0.0;0.0;0.0;200.0
1020;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T06_CreateAccount";1.6;4.423;3.852;5.104;0.03;0.029;0.031;0.0;0.0;4.0;200.0
1020;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T07_CreateAccount";0.2;8.65;8.65;8.65;0.003;0.003;0.003;0.0;0.0;8.0;200.0
1020;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T05_Summary_CT";1.4;0.125;0.122;0.129;0.03;0.03;0.031;0.0;0.0;0.0;200.0
1020;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T09_Address_verification";1.0;7.596;5.557;9.594;7.213;5.139;9.205;0.0;0.0;7.0;200.0
1020;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_Homepage_Ex";0.2;0.003;0.003;0.003;0.001;0.001;0.001;0.0;0.0;0.0;200.0
1020;-;-;"<all transactions>";42.8;1.95;0.003;10.384;0.948;0.001;9.702;0.0;0.0;1.0;200.0
1020;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T12_Onyourway";1.2;0.284;0.253;0.344;0.022;0.006;0.033;0.0;0.0;0.0;200.0
1020;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T13_Signout";1.4;1.002;0.912;1.108;0.017;0.006;0.028;0.0;0.0;1.0;200.0
1020;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T01_Launch";0.4;0.058;0.056;0.059;0.03;0.028;0.032;0.0;0.0;0.0;200.0
1020;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T05_Protect";1.0;0.314;0.249;0.364;0.314;0.249;0.364;0.0;0.0;0.0;200.0
1020;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T03_SelectPhone";0.4;0.411;0.403;0.419;0.007;0.007;0.008;0.0;0.0;0.0;200.0
1020;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T13_Onyourway";1.0;0.564;0.532;0.648;0.431;0.4;0.518;0.0;0.0;0.0;200.0
1020;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_Homepage_Ex";0.4;0.004;0.003;0.004;0.002;0.002;0.002;0.0;0.0;0.0;200.0
1020;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T04_IMEI_AfterComptibilty";0.4;0.241;0.238;0.245;0.127;0.122;0.132;0.0;0.0;0.0;200.0
1020;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T06_Addtobag_Continue";1.0;0.027;0.009;0.037;0.024;0.006;0.035;0.0;0.0;0.0;200.0
1020;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T11_keepurnumber";1.6;1.042;0.874;1.27;1.042;0.874;1.27;0.0;0.0;1.0;200.0
1020;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T05_Compatible_CT";1.0;0.129;0.112;0.157;0.012;0.011;0.014;0.0;0.0;0.0;200.0
1020;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T08_Createacct";1.0;3.578;3.181;4.062;0.148;0.099;0.203;0.0;0.0;3.0;200.0
1020;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T10_AccountDetails";0.4;2.753;2.689;2.817;0.03;0.03;0.03;0.0;0.0;2.0;200.0
1020;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T02_ShopPage";0.6;0.789;0.704;0.903;0.007;0.005;0.008;0.0;0.0;0.0;200.0
1020;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T11_AccountDetails";0.8;2.061;1.862;2.205;2.061;1.862;2.205;0.0;0.0;2.0;200.0
1020;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T01_HomePage";1.4;0.341;0.3;0.446;0.016;0.011;0.028;0.0;0.0;0.0;200.0
1020;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T01_Launch";0.8;0.061;0.055;0.065;0.034;0.032;0.036;0.0;0.0;0.0;200.0
1020;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T03_SelectPhone";0.8;0.059;0.051;0.062;0.056;0.048;0.059;0.0;0.0;0.0;200.0
1020;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T10_Address_next";1.2;8.725;5.808;9.702;8.724;5.808;9.702;0.0;0.0;8.0;200.0
1020;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T08_Address_next";1.4;7.805;5.222;9.991;0.03;0.03;0.031;0.0;0.0;7.0;200.0
1020;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T06_Summary_CT";1.2;0.025;0.01;0.036;0.023;0.009;0.035;0.0;0.0;0.0;200.0
1020;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T04_ProductDetails_protect";1.2;0.26;0.238;0.28;0.01;0.008;0.011;0.0;0.0;0.0;200.0
1020;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T06_AddtoBag";1.0;0.331;0.295;0.356;0.33;0.294;0.355;0.0;0.0;0.0;200.0
1020;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T10_keepurnumber";1.0;0.663;0.629;0.739;0.663;0.629;0.739;0.0;0.0;0.0;200.0
1020;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T12_AccountDetails";0.8;2.606;2.467;2.739;2.606;2.467;2.739;0.0;0.0;2.0;200.0
1020;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T02_ServiceOnly";0.8;0.554;0.515;0.588;0.016;0.013;0.018;0.0;0.0;0.0;200.0
1020;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T03_IMEI";0.8;0.32;0.307;0.354;0.016;0.014;0.018;0.0;0.0;0.0;200.0
1020;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T04_ProductDetails";0.2;0.015;0.015;0.015;0.001;0.001;0.001;0.0;0.0;0.0;200.0
1020;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T07_Createacct";0.8;8.113;7.71;8.544;0.002;0.002;0.002;0.0;0.0;8.0;200.0
1020;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T02_Plan";0.2;0.22;0.22;0.22;0.035;0.035;0.035;0.0;0.0;0.0;200.0
1020;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T13_Signout";0.8;0.579;0.487;0.741;0.013;0.012;0.018;0.0;0.0;0.0;200.0
1020;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T11_Onyourway";0.6;0.51;0.486;0.535;0.03;0.03;0.03;0.0;0.0;0.0;200.0
1020;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T08_Address_next";0.6;0.638;0.096;0.928;0.63;0.088;0.921;0.0;0.0;0.0;200.0
1020;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T05_Addtobag";0.4;0.401;0.384;0.418;0.011;0.011;0.012;0.0;0.0;0.0;200.0
1020;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T07_CreateAcct2_SwitchtoVisible";0.6;5.313;3.904;6.048;0.031;0.029;0.032;0.0;0.0;5.0;200.0
1020;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T11_Protin_AccountDetails";1.0;2.511;2.29;2.797;2.511;2.29;2.795;0.0;0.0;2.0;200.0
1020;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T09_CreateAcct2_SwitchtoVisible";0.6;3.874;3.842;3.92;3.874;3.841;3.92;0.0;0.0;3.0;200.0
1020;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T09_ConfirmAddress";1.0;9.484;6.358;10.384;8.827;5.916;9.683;0.0;0.0;9.0;200.0
1020;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T12_Onyourway";1.2;0.628;0.578;0.684;0.022;0.006;0.038;0.0;0.0;0.0;200.0
1030;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T04_CheckIMEI";0.4;0.387;0.292;0.482;0.006;0.006;0.007;0.0;0.0;0.0;200.0
1030;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T10_keepurnumber";1.2;0.338;0.317;0.358;0.338;0.317;0.358;0.0;0.0;0.0;200.0
1030;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T03_Bringyourown";0.4;0.283;0.263;0.303;0.006;0.006;0.006;0.0;0.0;0.0;200.0
1030;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T09_keepurnumber";1.2;1.086;0.825;1.313;0.03;0.029;0.032;0.0;0.0;1.0;200.0
1030;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T01_HomePage";1.2;0.319;0.304;0.359;0.017;0.006;0.031;0.0;0.0;0.0;200.0
1030;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T02_ShopService";0.4;0.26;0.248;0.271;0.011;0.011;0.012;0.0;0.0;0.0;200.0
1030;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T08_AddressNext";1.0;1.011;0.947;1.151;0.98;0.907;1.115;0.0;0.0;1.0;200.0
1030;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T06_CreateAccount";1.4;4.166;3.572;4.776;0.03;0.029;0.031;0.0;0.0;4.0;200.0
1030;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T07_CreateAccount";1.2;8.169;7.764;8.849;0.002;0.001;0.002;0.0;0.0;8.0;200.0
1030;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T05_Summary_CT";0.4;0.122;0.122;0.123;0.03;0.03;0.03;0.0;0.0;0.0;200.0
1030;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T09_Address_verification";1.2;9.225;8.814;9.825;8.838;8.478;9.395;0.0;0.0;9.0;200.0
1030;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_Homepage_Ex";1.4;0.003;0.002;0.005;0.002;0.001;0.004;0.0;0.0;0.0;200.0
1030;-;-;"<all transactions>";46.2;2.177;0.002;11.806;1.062;0.001;10.792;0.0;0.0;2.0;200.0
1030;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T12_Onyourway";0.6;0.222;0.199;0.244;0.008;0.007;0.009;0.0;0.0;0.0;200.0
1030;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T13_Signout";1.2;1.118;0.974;1.431;0.017;0.007;0.035;0.0;0.0;1.0;200.0
1030;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T01_Launch";0.8;0.061;0.06;0.063;0.034;0.031;0.037;0.0;0.0;0.0;200.0
1030;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T05_Protect";0.2;0.267;0.267;0.267;0.267;0.267;0.267;0.0;0.0;0.0;200.0
1030;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T03_SelectPhone";0.6;0.397;0.386;0.413;0.007;0.006;0.008;0.0;0.0;0.0;200.0
1030;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T13_Onyourway";1.0;0.609;0.534;0.691;0.461;0.397;0.558;0.0;0.0;0.0;200.0
1030;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_Homepage_Ex";0.8;0.003;0.002;0.004;0.002;0.001;0.002;0.0;0.0;0.0;200.0
1030;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T04_IMEI_AfterComptibilty";0.8;0.318;0.249;0.392;0.199;0.129;0.271;0.0;0.0;0.0;200.0
1030;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T06_Addtobag_Continue";0.6;0.009;0.008;0.011;0.007;0.007;0.008;0.0;0.0;0.0;200.0
1030;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T11_keepurnumber";0.8;1.0;0.947;1.027;1.0;0.946;1.027;0.0;0.0;1.0;200.0
1030;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T05_Compatible_CT";0.8;0.122;0.108;0.148;0.011;0.01;0.012;0.0;0.0;0.0;200.0
